trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
129325629,93,9/18/2019 14:42,9/18/2019 16:15,4349,33.996239,-118.477448,4285,,,16162,1,One Way,Walk-up,smart
129321251,4,9/18/2019 14:43,9/18/2019 14:47,3030,34.051941,-118.24353,3028,34.058319,-118.246094,19542,30,One Way,Monthly Pass,electric
129321659,13,9/18/2019 14:43,9/18/2019 14:56,3034,34.042061,-118.263382,3042,34.049301,-118.238808,6112,30,One Way,Monthly Pass,standard
129322295,24,9/18/2019 14:43,9/18/2019 15:07,4344,34.014309,-118.491341,4346,33.984341,-118.47155,15741,30,One Way,Monthly Pass,smart
129322296,24,9/18/2019 14:43,9/18/2019 15:07,4344,34.014309,-118.491341,4346,33.984341,-118.47155,16207,30,One Way,Monthly Pass,smart
129323416,50,9/18/2019 14:43,9/18/2019 15:33,4342,33.991161,-118.468292,4342,33.991161,-118.468292,15938,1,Round Trip,Walk-up,smart
129391608,1440,9/18/2019 14:43,9/19/2019 20:14,3038,34.046822,-118.248352,3031,34.044701,-118.252441,16716,30,One Way,Monthly Pass,electric
129321453,6,9/18/2019 14:45,9/18/2019 14:51,4420,34.168629,-118.377068,4285,,,16114,30,One Way,Monthly Pass,smart
129322293,24,9/18/2019 14:45,9/18/2019 15:09,3032,34.049889,-118.255882,3046,34.052872,-118.24749,17073,30,One Way,Monthly Pass,electric
129322961,35,9/18/2019 14:46,9/18/2019 15:21,4346,33.984341,-118.47155,4344,34.014309,-118.491341,16193,1,One Way,Walk-up,smart
129321451,4,9/18/2019 14:47,9/18/2019 14:51,3082,34.04652,-118.237411,3022,34.04607,-118.233093,16422,30,One Way,Monthly Pass,electric
129323410,45,9/18/2019 14:47,9/18/2019 15:32,4342,33.991161,-118.468292,4342,33.991161,-118.468292,15607,1,Round Trip,Walk-up,smart
129321655,10,9/18/2019 14:48,9/18/2019 14:58,3028,34.058319,-118.246094,4220,34.074829,-118.258728,19542,30,One Way,Monthly Pass,electric
129322073,12,9/18/2019 14:48,9/18/2019 15:00,3008,34.046612,-118.262733,3020,34.031052,-118.26709,19630,365,One Way,Walk-up,electric
129322069,8,9/18/2019 14:52,9/18/2019 15:00,3038,34.046822,-118.248352,3018,34.043732,-118.260139,6052,30,One Way,Monthly Pass,standard
129322070,11,9/18/2019 14:52,9/18/2019 15:03,3006,34.04554,-118.256668,3037,34.034801,-118.231277,17762,30,One Way,Monthly Pass,electric
129321653,3,9/18/2019 14:53,9/18/2019 14:56,4273,34.02586,-118.284103,4250,34.03017,-118.280952,16516,30,One Way,Monthly Pass,electric
129322952,30,9/18/2019 14:54,9/18/2019 15:24,3076,34.0406,-118.253838,3051,34.045422,-118.253517,19893,30,One Way,Monthly Pass,electric
129322284,11,9/18/2019 14:55,9/18/2019 15:06,4401,34.075611,-118.291862,4401,34.075611,-118.291862,16392,30,Round Trip,Monthly Pass,electric
129322066,7,9/18/2019 14:57,9/18/2019 15:04,3052,34.051102,-118.264557,4300,34.04887,-118.2743,16518,30,One Way,Monthly Pass,electric
129322504,16,9/18/2019 14:57,9/18/2019 15:13,4345,33.99556,-118.481552,4285,,,15523,1,One Way,Walk-up,smart
129322281,6,9/18/2019 14:59,9/18/2019 15:05,3079,34.05014,-118.233192,3016,34.052898,-118.241562,6591,30,One Way,Monthly Pass,standard
129322500,13,9/18/2019 15:00,9/18/2019 15:13,4345,33.99556,-118.481552,4285,,,16134,1,One Way,Walk-up,smart
129324945,61,9/18/2019 15:01,9/18/2019 16:02,3026,34.063179,-118.24588,3011,34.04113,-118.267982,18104,30,One Way,Monthly Pass,electric
129322280,4,9/18/2019 15:02,9/18/2019 15:06,3030,34.051941,-118.24353,3014,34.05661,-118.237213,17340,30,One Way,Monthly Pass,electric
129322944,20,9/18/2019 15:02,9/18/2019 15:22,3064,34.04681,-118.256981,3076,34.0406,-118.253838,19507,30,One Way,Monthly Pass,electric
129322279,6,9/18/2019 15:03,9/18/2019 15:09,3030,34.051941,-118.24353,3014,34.05661,-118.237213,5985,30,One Way,Monthly Pass,standard
129322498,9,9/18/2019 15:03,9/18/2019 15:12,3030,34.051941,-118.24353,3014,34.05661,-118.237213,5806,30,One Way,Monthly Pass,standard
129322719,12,9/18/2019 15:03,9/18/2019 15:15,3005,34.0485,-118.258537,4387,34.03352,-118.241837,16600,30,One Way,Monthly Pass,electric
129322940,19,9/18/2019 15:04,9/18/2019 15:23,4300,34.04887,-118.2743,4300,34.04887,-118.2743,16518,30,Round Trip,Monthly Pass,electric
129322496,6,9/18/2019 15:06,9/18/2019 15:12,3030,34.051941,-118.24353,3014,34.05661,-118.237213,6570,30,One Way,Monthly Pass,standard
129322714,13,9/18/2019 15:06,9/18/2019 15:19,4344,34.014309,-118.491341,4349,33.996239,-118.477448,16044,1,One Way,One Day Pass,smart
129322715,13,9/18/2019 15:06,9/18/2019 15:19,4344,34.014309,-118.491341,4349,33.996239,-118.477448,16027,1,One Way,One Day Pass,smart
129322495,3,9/18/2019 15:07,9/18/2019 15:10,3066,34.063389,-118.23616,3014,34.05661,-118.237213,18897,30,One Way,Monthly Pass,electric
129323612,27,9/18/2019 15:08,9/18/2019 15:35,4346,33.984341,-118.47155,4344,34.014309,-118.491341,16207,30,One Way,Monthly Pass,smart
129323613,27,9/18/2019 15:08,9/18/2019 15:35,4346,33.984341,-118.47155,4344,34.014309,-118.491341,15741,30,One Way,Monthly Pass,smart
129322494,4,9/18/2019 15:09,9/18/2019 15:13,3031,34.044701,-118.252441,3038,34.046822,-118.248352,12075,30,One Way,Monthly Pass,standard
129322934,13,9/18/2019 15:09,9/18/2019 15:22,3022,34.04607,-118.233093,3018,34.043732,-118.260139,16642,30,One Way,Monthly Pass,electric
129322493,2,9/18/2019 15:10,9/18/2019 15:12,4220,34.074829,-118.258728,4220,34.074829,-118.258728,16560,30,Round Trip,Monthly Pass,electric
129322932,10,9/18/2019 15:11,9/18/2019 15:21,3042,34.049301,-118.238808,3031,34.044701,-118.252441,18800,30,One Way,Monthly Pass,electric
129323607,24,9/18/2019 15:11,9/18/2019 15:35,4429,34.168751,-118.36187,4429,34.168751,-118.36187,15609,365,Round Trip,Walk-up,smart
129322710,7,9/18/2019 15:12,9/18/2019 15:19,3030,34.051941,-118.24353,3023,34.050911,-118.240967,6670,30,One Way,Monthly Pass,standard
129322930,9,9/18/2019 15:12,9/18/2019 15:21,3046,34.052872,-118.24749,3068,34.0532,-118.250954,17073,30,One Way,Monthly Pass,electric
129323156,15,9/18/2019 15:13,9/18/2019 15:28,4220,34.074829,-118.258728,3030,34.051941,-118.24353,19542,30,One Way,Monthly Pass,electric
129323379,17,9/18/2019 15:13,9/18/2019 15:30,3052,34.051102,-118.264557,3014,34.05661,-118.237213,12389,30,One Way,Monthly Pass,standard
129322709,4,9/18/2019 15:14,9/18/2019 15:18,3038,34.046822,-118.248352,3062,34.047749,-118.243172,19407,30,One Way,Monthly Pass,electric
129323377,18,9/18/2019 15:15,9/18/2019 15:33,3036,34.039188,-118.232529,3014,34.05661,-118.237213,18988,30,One Way,Monthly Pass,electric
129322707,2,9/18/2019 15:17,9/18/2019 15:19,3036,34.039188,-118.232529,3048,34.041691,-118.235352,5924,30,One Way,Monthly Pass,standard
129322925,5,9/18/2019 15:17,9/18/2019 15:22,3016,34.052898,-118.241562,3014,34.05661,-118.237213,5929,30,One Way,Monthly Pass,standard
129322926,3,9/18/2019 15:17,9/18/2019 15:20,3019,34.038609,-118.260857,3033,34.040989,-118.255798,16476,30,One Way,Monthly Pass,electric
129322924,4,9/18/2019 15:18,9/18/2019 15:22,3016,34.052898,-118.241562,3014,34.05661,-118.237213,12400,30,One Way,Monthly Pass,standard
129322923,3,9/18/2019 15:19,9/18/2019 15:22,3023,34.050911,-118.240967,3016,34.052898,-118.241562,6670,30,One Way,Monthly Pass,standard
129323149,6,9/18/2019 15:19,9/18/2019 15:25,3062,34.047749,-118.243172,3022,34.04607,-118.233093,17037,30,One Way,Monthly Pass,electric
129323147,5,9/18/2019 15:20,9/18/2019 15:25,3032,34.049889,-118.255882,3031,34.044701,-118.252441,16343,365,One Way,Annual Pass,electric
129323146,5,9/18/2019 15:21,9/18/2019 15:26,3048,34.041691,-118.235352,3058,34.035801,-118.23317,6165,30,One Way,Monthly Pass,standard
129323368,10,9/18/2019 15:21,9/18/2019 15:31,3033,34.040989,-118.255798,3030,34.051941,-118.24353,19081,30,One Way,Monthly Pass,electric
129324045,28,9/18/2019 15:21,9/18/2019 15:49,3068,34.0532,-118.250954,3037,34.034801,-118.231277,17073,30,One Way,Monthly Pass,electric
129323144,7,9/18/2019 15:23,9/18/2019 15:30,3076,34.0406,-118.253838,3006,34.04554,-118.256668,19507,30,One Way,Monthly Pass,electric
129323814,19,9/18/2019 15:23,9/18/2019 15:42,4300,34.04887,-118.2743,3032,34.049889,-118.255882,16518,30,One Way,Monthly Pass,electric
129324041,25,9/18/2019 15:24,9/18/2019 15:49,4344,34.014309,-118.491341,4285,,,16157,30,One Way,Monthly Pass,smart
129323813,19,9/18/2019 15:25,9/18/2019 15:44,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15186,1,Round Trip,One Day Pass,smart
129323143,3,9/18/2019 15:26,9/18/2019 15:29,3063,34.048038,-118.253738,3006,34.04554,-118.256668,12204,30,One Way,Monthly Pass,standard
129323586,12,9/18/2019 15:26,9/18/2019 15:38,3058,34.035801,-118.23317,3005,34.0485,-118.258537,19819,30,One Way,Monthly Pass,electric
129323588,11,9/18/2019 15:26,9/18/2019 15:37,4342,33.991161,-118.468292,4285,,,15556,30,One Way,Monthly Pass,smart
129324037,19,9/18/2019 15:26,9/18/2019 15:45,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15889,1,Round Trip,One Day Pass,smart
129324475,30,9/18/2019 15:26,9/18/2019 15:56,3032,34.049889,-118.255882,3054,34.039219,-118.236488,6438,30,One Way,Monthly Pass,standard
129323363,5,9/18/2019 15:27,9/18/2019 15:32,4335,34.023392,-118.399223,4329,34.029121,-118.403168,15947,30,One Way,Monthly Pass,smart
129323361,6,9/18/2019 15:28,9/18/2019 15:34,3032,34.049889,-118.255882,3011,34.04113,-118.267982,18967,30,One Way,Monthly Pass,electric
129323362,4,9/18/2019 15:28,9/18/2019 15:32,4311,34.059689,-118.294662,4405,34.051899,-118.293678,19483,30,One Way,Monthly Pass,electric
129323359,6,9/18/2019 15:29,9/18/2019 15:35,3030,34.051941,-118.24353,3014,34.05661,-118.237213,19542,30,One Way,Monthly Pass,electric
129324031,17,9/18/2019 15:29,9/18/2019 15:46,3006,34.04554,-118.256668,3018,34.043732,-118.260139,16443,30,One Way,Monthly Pass,electric
129323580,4,9/18/2019 15:32,9/18/2019 15:36,3030,34.051941,-118.24353,3014,34.05661,-118.237213,19081,30,One Way,Monthly Pass,electric
129323802,9,9/18/2019 15:32,9/18/2019 15:41,3014,34.05661,-118.237213,3069,34.05088,-118.248253,18897,30,One Way,Monthly Pass,electric
129323804,12,9/18/2019 15:32,9/18/2019 15:44,3006,34.04554,-118.256668,3031,34.044701,-118.252441,19507,30,One Way,Monthly Pass,electric
129324890,29,9/18/2019 15:32,9/18/2019 16:01,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16004,1,Round Trip,Walk-up,smart
129324026,16,9/18/2019 15:33,9/18/2019 15:49,3020,34.031052,-118.26709,3031,34.044701,-118.252441,5840,30,One Way,Monthly Pass,standard
129324889,29,9/18/2019 15:33,9/18/2019 16:02,3000,,,4345,33.99556,-118.481552,15093,1,One Way,Walk-up,smart
129323801,6,9/18/2019 15:34,9/18/2019 15:40,3030,34.051941,-118.24353,3082,34.04652,-118.237411,6258,30,One Way,Monthly Pass,standard
129324024,13,9/18/2019 15:35,9/18/2019 15:48,3049,34.056969,-118.253593,3049,34.056969,-118.253593,6621,365,Round Trip,Walk-up,standard
129323579,3,9/18/2019 15:36,9/18/2019 15:39,3030,34.051941,-118.24353,3069,34.05088,-118.248253,6665,30,One Way,Monthly Pass,standard
129324460,18,9/18/2019 15:37,9/18/2019 15:55,3019,34.038609,-118.260857,3079,34.05014,-118.233192,6587,30,One Way,Monthly Pass,standard
129324243,16,9/18/2019 15:38,9/18/2019 15:54,4420,34.168629,-118.377068,4415,34.168331,-118.396156,16243,30,One Way,Monthly Pass,smart
129324022,7,9/18/2019 15:39,9/18/2019 15:46,3082,34.04652,-118.237411,3069,34.05088,-118.248253,12019,365,One Way,Annual Pass,standard
129324240,11,9/18/2019 15:40,9/18/2019 15:51,4345,33.99556,-118.481552,4286,,,16183,1,One Way,One Day Pass,smart
129324241,13,9/18/2019 15:40,9/18/2019 15:53,3057,34.035679,-118.270813,3005,34.0485,-118.258537,6092,365,One Way,Annual Pass,standard
129324021,5,9/18/2019 15:42,9/18/2019 15:47,4414,34.16835,-118.387497,4415,34.168331,-118.396156,15330,30,One Way,Monthly Pass,smart
129324020,3,9/18/2019 15:43,9/18/2019 15:46,3032,34.049889,-118.255882,3007,34.05048,-118.254593,16518,30,One Way,Monthly Pass,electric
129324237,8,9/18/2019 15:43,9/18/2019 15:51,3005,34.0485,-118.258537,4404,34.04813,-118.271027,12251,30,One Way,Monthly Pass,standard
129325752,39,9/18/2019 15:43,9/18/2019 16:22,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16224,1,Round Trip,One Day Pass,smart
129325093,25,9/18/2019 15:44,9/18/2019 16:09,3031,34.044701,-118.252441,4404,34.04813,-118.271027,16343,30,One Way,Monthly Pass,electric
129325750,38,9/18/2019 15:44,9/18/2019 16:22,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15618,1,Round Trip,One Day Pass,smart
129324019,4,9/18/2019 15:45,9/18/2019 15:49,3042,34.049301,-118.238808,3030,34.051941,-118.24353,6571,30,One Way,Monthly Pass,standard
129324876,16,9/18/2019 15:45,9/18/2019 16:01,3064,34.04681,-118.256981,3014,34.05661,-118.237213,5860,1,One Way,Walk-up,standard
129325745,37,9/18/2019 15:45,9/18/2019 16:22,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16053,1,Round Trip,One Day Pass,smart
129325746,37,9/18/2019 15:45,9/18/2019 16:22,4345,33.99556,-118.481552,4345,33.99556,-118.481552,16084,1,Round Trip,One Day Pass,smart
129325749,37,9/18/2019 15:45,9/18/2019 16:22,4345,33.99556,-118.481552,4345,33.99556,-118.481552,15246,1,Round Trip,One Day Pass,smart
129324874,16,9/18/2019 15:46,9/18/2019 16:02,3018,34.043732,-118.260139,3051,34.045422,-118.253517,16443,30,One Way,Monthly Pass,electric
129324235,3,9/18/2019 15:47,9/18/2019 15:50,3030,34.051941,-118.24353,3042,34.049301,-118.238808,6630,30,One Way,Monthly Pass,standard
129325307,25,9/18/2019 15:47,9/18/2019 16:12,4285,,,4345,33.99556,-118.481552,15950,1,One Way,One Day Pass,smart
129325308,24,9/18/2019 15:47,9/18/2019 16:11,4285,,,4345,33.99556,-118.481552,15964,1,One Way,One Day Pass,smart
129325310,25,9/18/2019 15:47,9/18/2019 16:12,4352,33.988419,-118.45163,4348,34.000881,-118.46891,15720,30,One Way,Monthly Pass,smart
129324234,5,9/18/2019 15:49,9/18/2019 15:54,3027,34.04998,-118.247162,3031,34.044701,-118.252441,6189,30,One Way,Monthly Pass,standard
129324871,14,9/18/2019 15:49,9/18/2019 16:03,3037,34.034801,-118.231277,3069,34.05088,-118.248253,17073,30,One Way,Monthly Pass,electric
129339256,230,9/18/2019 15:49,9/18/2019 19:39,4406,34.101891,-118.300613,4249,34.020302,-118.281181,18919,1,One Way,Walk-up,electric
129391498,883,9/18/2019 15:49,9/19/2019 6:32,4246,34.023708,-118.279167,4247,34.033642,-118.291313,17472,30,One Way,Monthly Pass,electric
129339254,229,9/18/2019 15:50,9/18/2019 19:39,4406,34.101891,-118.300613,4249,34.020302,-118.281181,16656,1,One Way,Walk-up,electric
129324233,2,9/18/2019 15:51,9/18/2019 15:53,3031,34.044701,-118.252441,3038,34.046822,-118.248352,19507,365,One Way,Annual Pass,electric
129324447,5,9/18/2019 15:51,9/18/2019 15:56,3007,34.05048,-118.254593,3074,34.04417,-118.261169,6300,365,One Way,Annual Pass,standard
129324448,6,9/18/2019 15:51,9/18/2019 15:57,4285,,,4352,33.988419,-118.45163,16157,30,One Way,Monthly Pass,smart
129324867,11,9/18/2019 15:52,9/18/2019 16:03,3069,34.05088,-118.248253,3014,34.05661,-118.237213,18897,30,One Way,Monthly Pass,electric
129325301,22,9/18/2019 15:52,9/18/2019 16:14,3007,34.05048,-118.254593,3063,34.048038,-118.253738,16329,30,One Way,Monthly Pass,electric
129324866,11,9/18/2019 15:53,9/18/2019 16:04,3038,34.046822,-118.248352,3066,34.063389,-118.23616,6318,365,One Way,Annual Pass,standard
129325298,18,9/18/2019 15:54,9/18/2019 16:12,4415,34.168331,-118.396156,4285,,,15330,30,One Way,Monthly Pass,smart
129324446,3,9/18/2019 15:56,9/18/2019 15:59,3027,34.04998,-118.247162,3063,34.048038,-118.253738,12041,30,One Way,Monthly Pass,standard
129324863,4,9/18/2019 15:57,9/18/2019 16:01,3030,34.051941,-118.24353,3014,34.05661,-118.237213,6310,30,One Way,Monthly Pass,standard
129325077,9,9/18/2019 15:57,9/18/2019 16:06,3022,34.04607,-118.233093,3067,34.045181,-118.250237,18912,30,One Way,Monthly Pass,electric
129325079,8,9/18/2019 15:57,9/18/2019 16:05,3047,34.039982,-118.266403,3076,34.0406,-118.253838,16755,30,One Way,Monthly Pass,electric
129326173,34,9/18/2019 15:58,9/18/2019 16:32,3054,34.039219,-118.236488,3030,34.051941,-118.24353,6438,30,One Way,Monthly Pass,standard
129324862,1,9/18/2019 15:59,9/18/2019 16:00,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15987,1,Round Trip,One Day Pass,smart
129325075,6,9/18/2019 16:00,9/18/2019 16:06,3051,34.045422,-118.253517,3019,34.038609,-118.260857,19893,30,One Way,Monthly Pass,electric
129325290,14,9/18/2019 16:00,9/18/2019 16:14,3056,34.03746,-118.265381,3035,34.048401,-118.260948,17546,30,One Way,Monthly Pass,electric
129324861,4,9/18/2019 16:01,9/18/2019 16:05,3030,34.051941,-118.24353,3014,34.05661,-118.237213,6172,30,One Way,Monthly Pass,standard
129325289,13,9/18/2019 16:01,9/18/2019 16:14,3056,34.03746,-118.265381,3035,34.048401,-118.260948,6471,30,One Way,Monthly Pass,standard
129325073,7,9/18/2019 16:02,9/18/2019 16:09,3046,34.052872,-118.24749,3064,34.04681,-118.256981,12061,30,One Way,Monthly Pass,standard
129325507,15,9/18/2019 16:02,9/18/2019 16:17,3051,34.045422,-118.253517,3076,34.0406,-118.253838,16443,30,One Way,Monthly Pass,electric
129325072,5,9/18/2019 16:04,9/18/2019 16:09,3031,34.044701,-118.252441,3005,34.0485,-118.258537,18800,30,One Way,Monthly Pass,electric
129325504,12,9/18/2019 16:04,9/18/2019 16:16,3011,34.04113,-118.267982,3051,34.045422,-118.253517,18104,30,One Way,Monthly Pass,electric
129325071,3,9/18/2019 16:05,9/18/2019 16:08,3016,34.052898,-118.241562,3014,34.05661,-118.237213,6053,30,One Way,Monthly Pass,standard
129325285,6,9/18/2019 16:05,9/18/2019 16:11,3030,34.051941,-118.24353,3014,34.05661,-118.237213,6607,30,One Way,Monthly Pass,standard
129325283,4,9/18/2019 16:07,9/18/2019 16:11,3030,34.051941,-118.24353,3014,34.05661,-118.237213,5762,30,One Way,Monthly Pass,standard
129327053,45,9/18/2019 16:07,9/18/2019 16:52,4346,33.984341,-118.47155,4346,33.984341,-118.47155,15987,1,Round Trip,Walk-up,smart
129325282,5,9/18/2019 16:09,9/18/2019 16:14,4404,34.04813,-118.271027,3074,34.04417,-118.261169,16343,30,One Way,Monthly Pass,electric
129325281,4,9/18/2019 16:10,9/18/2019 16:14,3030,34.051941,-118.24353,3014,34.05661,-118.237213,6680,30,One Way,Monthly Pass,standard
129325498,7,9/18/2019 16:10,9/18/2019 16:17,3030,34.051941,-118.24353,3066,34.063389,-118.23616,5967,30,One Way,Monthly Pass,standard
129325497,4,9/18/2019 16:13,9/18/2019 16:17,3030,34.051941,-118.24353,3014,34.05661,-118.237213,5990,30,One Way,Monthly Pass,standard
129325928,15,9/18/2019 16:13,9/18/2019 16:28,3069,34.05088,-118.248253,3006,34.04554,-118.256668,17073,30,One Way,Monthly Pass,electric
129327047,37,9/18/2019 16:15,9/18/2019 16:52,4346,33.984341,-118.47155,4346,33.984341,-118.47155,16007,1,Round Trip,Walk-up,smart
129325927,10,9/18/2019 16:16,9/18/2019 16:26,3051,34.045422,-118.253517,3030,34.051941,-118.24353,18104,30,One Way,Monthly Pass,electric
129326377,21,9/18/2019 16:17,9/18/2019 16:38,3076,34.0406,-118.253838,3076,34.0406,-118.253838,16443,30,Round Trip,Monthly Pass,electric
129326144,11,9/18/2019 16:19,9/18/2019 16:30,3024,34.05772,-118.24897,3031,34.044701,-118.252441,6232,365,One Way,Annual Pass,standard
129326143,11,9/18/2019 16:21,9/18/2019 16:32,4286,,,4345,33.99556,-118.481552,16183,1,One Way,One Day Pass,smart
129326372,13,9/18/2019 16:25,9/18/2019 16:38,4249,34.020302,-118.281181,3045,34.028511,-118.256668,16997,1,One Way,Walk-up,electric
129326373,12,9/18/2019 16:25,9/18/2019 16:37,3031,34.044701,-118.252441,3022,34.04607,-118.233093,6189,30,One Way,Monthly Pass,standard
129326142,4,9/18/2019 16:26,9/18/2019 16:30,3027,34.04998,-118.247162,3042,34.049301,-118.238808,6528,30,One Way,Monthly Pass,standard
129339195,142,9/18/2019 16:27,9/18/2019 18:49,3030,34.051941,-118.24353,3030,34.051941,-118.24353,18104,30,Round Trip,Monthly Pass,electric
129326369,7,9/18/2019 16:28,9/18/2019 16:35,3030,34.051941,-118.24353,3014,34.05661,-118.237213,5773,30,One Way,Monthly Pass,standard
129326370,11,9/18/2019 16:28,9/18/2019 16:39,3019,34.038609,-118.260857,3042,34.049301,-118.238808,19893,30,One Way,Monthly Pass,electric
129326595,13,9/18/2019 16:28,9/18/2019 16:41,3035,34.048401,-118.260948,4443,34.02166,-118.278687,12246,30,One Way,Monthly Pass,standard
129326597,13,9/18/2019 16:28,9/18/2019 16:41,4401,34.075611,-118.291862,3040,34.05357,-118.266357,16392,30,One Way,Monthly Pass,electric
129326141,3,9/18/2019 16:30,9/18/2019 16:33,3074,34.04417,-118.261169,3005,34.0485,-118.258537,19076,1,One Way,Walk-up,electric
129326591,12,9/18/2019 16:32,9/18/2019 16:44,3062,34.047749,-118.243172,3019,34.038609,-118.260857,16811,30,One Way,Monthly Pass,electric
